Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_defocusblur_i3_aug.png,0.9744153349805043
01001_wk00_2.jpg,01001_wk00_2_defocusblur_i3_aug.png,0.9979032525418219
01001_wk04_2.jpg,01001_wk04_2_defocusblur_i3_aug.png,0.9964221824686941
01001_wk12_1.jpg,01001_wk12_1_defocusblur_i3_aug.png,0.9829849156378992
01001_wk12_2.jpg,01001_wk12_2_defocusblur_i3_aug.png,0.9930085519025962
01001_wk16.jpg,01001_wk16_defocusblur_i3_aug.png,1.0
01003_wk12.jpg,01003_wk12_defocusblur_i3_aug.png,0.9908793022347304
01003_wk16.jpg,01003_wk16_2_defocusblur_i3_aug.png,0.6134502684688863
01003_wk16_2.jpg,01003_wk16_defocusblur_i3_aug.png,0.6148869635723428
01005_wk00.jpg,01005_wk00_2_defocusblur_i3_aug.png,0.8665338645418327
01005_wk00_2.jpg,01005_wk00_defocusblur_i3_aug.png,0.6212718197683869
01005_wk12.jpg,01005_wk12_2_defocusblur_i3_aug.png,0.2688386208944999
01005_wk12_2.jpg,01005_wk12_defocusblur_i3_aug.png,0.6342120181405896
01005_wk16.jpg,01005_wk16_1_defocusblur_i3_aug.png,0.8036369828367664
01005_wk16_1.jpg,01005_wk16_defocusblur_i3_aug.png,0.8271865620557106
01011_wk04.jpg,01011_wk04_2_defocusblur_i3_aug.png,0.7918227223227119
01011_wk04_2.jpg,01011_wk04_defocusblur_i3_aug.png,0.7742536371135905
01011_wk12.jpg,01011_wk12_2_defocusblur_i3_aug.png,0.7636432864269364
01011_wk12_2.jpg,01011_wk12_defocusblur_i3_aug.png,0.7211818616593685
01013_wk00.jpg,01013_wk00_2_defocusblur_i3_aug.png,0.6650155087114717
01013_wk00_2.jpg,01013_wk00_defocusblur_i3_aug.png,0.7006932546983082
01013_wk04.jpg,01013_wk04_2_defocusblur_i3_aug.png,0.666677571102373
01013_wk04_2.jpg,01013_wk04_defocusblur_i3_aug.png,0.7068842314203981
01013_wk12.jpg,01013_wk12_defocusblur_i3_aug.png,1.0
01014_wk04.jpg,01014_wk04_defocusblur_i3_aug.png,0.9594575383084375
01014_wk12.jpg,01014_wk12_2_defocusblur_i3_aug.png,0.6256173733960624
01014_wk12_2.jpg,01014_wk12_defocusblur_i3_aug.png,0.7340315386414602
01014_wk16.jpg,01014_wk16_defocusblur_i3_aug.png,0.9862534074972819
01029_wk00.jpg,01029_wk00_defocusblur_i3_aug.png,0.9979032525418219
01029_wk04.jpg,01029_wk04_defocusblur_i3_aug.png,0.6060390408582166
01029_wk12.jpg,01029_wk12_1_defocusblur_i3_aug.png,0.22789694423309734
01029_wk12_1.jpg,01029_wk12_defocusblur_i3_aug.png,0.17721518987341772
01029_wk16.jpg,01029_wk16_defocusblur_i3_aug.png,0.9761092150170648
01030_wk00.jpg,01030_wk00_defocusblur_i3_aug.png,0.9941252150281162
01030_wk04.jpg,01030_wk04_defocusblur_i3_aug.png,0.9942539617205186
01030_wk12.jpg,01030_wk12_defocusblur_i3_aug.png,0.988653052002661
01030_wk16.jpg,01030_wk16_defocusblur_i3_aug.png,0.982913715467095
