Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_zoomblur_i3_aug.png,0.6197139655382841
01001_wk00_2.jpg,01001_wk00_2_zoomblur_i3_aug.png,0.9979032525418219
01001_wk04_2.jpg,01001_wk04_2_zoomblur_i3_aug.png,0.8702271184142708
01001_wk12_1.jpg,01001_wk12_1_zoomblur_i3_aug.png,0.6743787339685954
01001_wk12_2.jpg,01001_wk12_2_zoomblur_i3_aug.png,0.7004721572200708
01001_wk16.jpg,01001_wk16_zoomblur_i3_aug.png,1.0
01003_wk12.jpg,01003_wk12_zoomblur_i3_aug.png,0.8895443785670476
01003_wk16.jpg,01003_wk16_2_zoomblur_i3_aug.png,0.6152520269371448
01003_wk16_2.jpg,01003_wk16_zoomblur_i3_aug.png,0.5962282228284128
01005_wk00.jpg,01005_wk00_2_zoomblur_i3_aug.png,0.7754202901049823
01005_wk00_2.jpg,01005_wk00_zoomblur_i3_aug.png,0.6943271882026083
01005_wk12.jpg,01005_wk12_2_zoomblur_i3_aug.png,0.2980373205105745
01005_wk12_2.jpg,01005_wk12_zoomblur_i3_aug.png,0.6344642857142857
01005_wk16.jpg,01005_wk16_1_zoomblur_i3_aug.png,0.7883577707018514
01005_wk16_1.jpg,01005_wk16_zoomblur_i3_aug.png,0.837510228059501
01011_wk04.jpg,01011_wk04_2_zoomblur_i3_aug.png,0.8941935483870967
01011_wk04_2.jpg,01011_wk04_zoomblur_i3_aug.png,0.7825556642946794
01011_wk12.jpg,01011_wk12_2_zoomblur_i3_aug.png,0.7730952859610892
01011_wk12_2.jpg,01011_wk12_zoomblur_i3_aug.png,0.8989169675090253
01013_wk00.jpg,01013_wk00_2_zoomblur_i3_aug.png,0.7417313308573399
01013_wk00_2.jpg,01013_wk00_zoomblur_i3_aug.png,0.5108399440703116
01013_wk04.jpg,01013_wk04_2_zoomblur_i3_aug.png,0.767140111063648
01013_wk04_2.jpg,01013_wk04_zoomblur_i3_aug.png,0.8038491710003657
01013_wk12.jpg,01013_wk12_zoomblur_i3_aug.png,1.0
01014_wk04.jpg,01014_wk04_zoomblur_i3_aug.png,0.9636075949367089
01014_wk12.jpg,01014_wk12_2_zoomblur_i3_aug.png,0.730911587321557
01014_wk12_2.jpg,01014_wk12_zoomblur_i3_aug.png,0.6536207093468532
01014_wk16.jpg,01014_wk16_zoomblur_i3_aug.png,0.9202743274443032
01029_wk00.jpg,01029_wk00_zoomblur_i3_aug.png,0.9506024096385542
01029_wk04.jpg,01029_wk04_zoomblur_i3_aug.png,0.924380704041721
01029_wk12.jpg,01029_wk12_1_zoomblur_i3_aug.png,0.2305450295648208
01029_wk12_1.jpg,01029_wk12_zoomblur_i3_aug.png,0.26135150400540025
01029_wk16.jpg,01029_wk16_zoomblur_i3_aug.png,0.9009090090900909
01030_wk00.jpg,01030_wk00_zoomblur_i3_aug.png,0.947826540543286
01030_wk04.jpg,01030_wk04_zoomblur_i3_aug.png,0.9942556089875101
01030_wk12.jpg,01030_wk12_zoomblur_i3_aug.png,0.9295894453606458
01030_wk16.jpg,01030_wk16_zoomblur_i3_aug.png,0.9202883195273871
01037_wk00.jpg,01037_wk00_zoomblur_i3_aug.png,0.7791109782655109
01037_wk04.jpg,01037_wk04_zoomblur_i3_aug.png,0.9745252664741548
01037_wk12.jpg,01037_wk12_zoomblur_i3_aug.png,0.7252754177440733
01037_wk16.jpg,01037_wk16_2_zoomblur_i3_aug.png,0.9184657647494467
01037_wk16_2.jpg,01037_wk16_3_zoomblur_i3_aug.png,0.6017722142455544
01037_wk16_3.jpg,01037_wk16_zoomblur_i3_aug.png,0.7004578413979468
01039_wk00.jpg,01039_wk00_2_zoomblur_i3_aug.png,0.63170376265736
01039_wk00_2.jpg,01039_wk00_zoomblur_i3_aug.png,1.0
01039_wk04.jpg,01039_wk04_2_zoomblur_i3_aug.png,0.3545965025455692
01039_wk04_2.jpg,01039_wk04_zoomblur_i3_aug.png,0.43042186279386924
01039_wk12.jpg,01039_wk12_2_zoomblur_i3_aug.png,0.7125703530774381
01039_wk12_2.jpg,01039_wk12_zoomblur_i3_aug.png,0.3028149031467866
01040_wk00_2.jpg,01040_wk00_2_zoomblur_i3_aug.png,1.0
01040_wk16.jpg,01040_wk16_zoomblur_i3_aug.png,0.9410187667560321
01041_wk04.jpg,01041_wk04_zoomblur_i3_aug.png,0.9778563392088949
01041_wk12.jpg,01041_wk12_zoomblur_i3_aug.png,0.9964228959586202
01042_wk00.jpg,01042_wk00_zoomblur_i3_aug.png,0.9972358280906206
01042_wk04.jpg,01042_wk04_2_zoomblur_i3_aug.png,0.38024188520842855
01042_wk04_2.jpg,01042_wk04_zoomblur_i3_aug.png,0.5172000999415177
01042_wk12.jpg,01042_wk12_zoomblur_i3_aug.png,0.7688259366464925
01042_wk16.jpg,01042_wk16_zoomblur_i3_aug.png,0.734238366049043
01044_wk00.jpg,01044_wk00_2_zoomblur_i3_aug.png,0.3646721022568875
01044_wk00_2.jpg,01044_wk00_zoomblur_i3_aug.png,0.39662829027809027
01044_wk04_2.jpg,01044_wk04_2_zoomblur_i3_aug.png,0.9743434538773932
01044_wk12.jpg,01044_wk12_zoomblur_i3_aug.png,0.4901904780664605
01044_wk16.jpg,01044_wk16_2_zoomblur_i3_aug.png,0.2106548794206225
01044_wk16_2.jpg,01044_wk16_zoomblur_i3_aug.png,0.4707963501358929
01046_wk00.jpg,01046_wk00_2_zoomblur_i3_aug.png,0.9957485914525216
01046_wk00_2.jpg,01046_wk00_zoomblur_i3_aug.png,0.3879665029740741
01046_wk04.jpg,01046_wk04_zoomblur_i3_aug.png,0.8897228764500011
