Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_zoomblur_i5_aug.png,0.6381866592259617
01001_wk00_2.jpg,01001_wk00_2_zoomblur_i5_aug.png,0.673564086246508
01001_wk04_2.jpg,01001_wk04_2_zoomblur_i5_aug.png,0.6866027090163435
01001_wk12_1.jpg,01001_wk12_1_zoomblur_i5_aug.png,0.8510843717787779
01001_wk12_2.jpg,01001_wk12_2_zoomblur_i5_aug.png,0.9718338856315583
01001_wk16.jpg,01001_wk16_zoomblur_i5_aug.png,0.8962432915921288
01003_wk12.jpg,01003_wk12_zoomblur_i5_aug.png,0.7809831894031685
01003_wk16.jpg,01003_wk16_2_zoomblur_i5_aug.png,0.5896192906382665
01003_wk16_2.jpg,01003_wk16_zoomblur_i5_aug.png,0.5808807607900512
01005_wk00.jpg,01005_wk00_2_zoomblur_i5_aug.png,0.5346079532375857
01005_wk00_2.jpg,01005_wk00_zoomblur_i5_aug.png,0.6630599323077233
01005_wk12.jpg,01005_wk12_2_zoomblur_i5_aug.png,0.28043224695017194
01005_wk12_2.jpg,01005_wk12_zoomblur_i5_aug.png,0.6288973922902494
01005_wk16.jpg,01005_wk16_1_zoomblur_i5_aug.png,0.7627443965267168
01005_wk16_1.jpg,01005_wk16_zoomblur_i5_aug.png,0.8332244605529332
01011_wk04.jpg,01011_wk04_2_zoomblur_i5_aug.png,0.6044155544544851
01011_wk04_2.jpg,01011_wk04_zoomblur_i5_aug.png,0.7584225954536237
01011_wk12.jpg,01011_wk12_2_zoomblur_i5_aug.png,0.6690463235475973
01011_wk12_2.jpg,01011_wk12_zoomblur_i5_aug.png,0.6603965233198886
01013_wk00.jpg,01013_wk00_2_zoomblur_i5_aug.png,0.6389385920112963
01013_wk00_2.jpg,01013_wk00_zoomblur_i5_aug.png,0.742795288797897
01013_wk04.jpg,01013_wk04_2_zoomblur_i5_aug.png,0.6673191116341345
01013_wk04_2.jpg,01013_wk04_zoomblur_i5_aug.png,0.6477054273506765
01013_wk12.jpg,01013_wk12_zoomblur_i5_aug.png,0.9979032525418219
01014_wk04.jpg,01014_wk04_zoomblur_i5_aug.png,0.8507492973515108
01014_wk12.jpg,01014_wk12_2_zoomblur_i5_aug.png,0.7506083626123973
01014_wk12_2.jpg,01014_wk12_zoomblur_i5_aug.png,0.6305090361718678
01014_wk16.jpg,01014_wk16_zoomblur_i5_aug.png,0.9100862580989451
01029_wk00.jpg,01029_wk00_zoomblur_i5_aug.png,0.9475925848189636
01029_wk04.jpg,01029_wk04_zoomblur_i5_aug.png,0.9966068964012372
01029_wk12.jpg,01029_wk12_1_zoomblur_i5_aug.png,0.21071191511241996
01029_wk12_1.jpg,01029_wk12_zoomblur_i5_aug.png,0.197608558842039
01029_wk16.jpg,01029_wk16_zoomblur_i5_aug.png,0.9614037557859166
01030_wk00.jpg,01030_wk00_zoomblur_i5_aug.png,0.9934821195171021
01030_wk04.jpg,01030_wk04_zoomblur_i5_aug.png,0.9848758390914014
01030_wk12.jpg,01030_wk12_zoomblur_i5_aug.png,0.6432150688378446
01030_wk16.jpg,01030_wk16_zoomblur_i5_aug.png,0.8856887089868836
01037_wk00.jpg,01037_wk00_zoomblur_i5_aug.png,0.7899502894273366
01037_wk04.jpg,01037_wk04_zoomblur_i5_aug.png,0.9015811292445312
01037_wk12.jpg,01037_wk12_zoomblur_i5_aug.png,0.6942832599591968
01037_wk16.jpg,01037_wk16_2_zoomblur_i5_aug.png,0.9016100178890877
01037_wk16_2.jpg,01037_wk16_3_zoomblur_i5_aug.png,0.5312951481119168
01037_wk16_3.jpg,01037_wk16_zoomblur_i5_aug.png,0.7153768830238293
01039_wk00.jpg,01039_wk00_2_zoomblur_i5_aug.png,0.571508271975275
01039_wk00_2.jpg,01039_wk00_zoomblur_i5_aug.png,0.623575758751258
01039_wk04.jpg,01039_wk04_2_zoomblur_i5_aug.png,0.36340987613697795
01039_wk04_2.jpg,01039_wk04_zoomblur_i5_aug.png,0.3926056979914839
01039_wk12.jpg,01039_wk12_2_zoomblur_i5_aug.png,0.7078624234252984
01039_wk12_2.jpg,01039_wk12_zoomblur_i5_aug.png,0.2897528683393644
01040_wk00_2.jpg,01040_wk00_2_zoomblur_i5_aug.png,1.0
01040_wk16.jpg,01040_wk16_zoomblur_i5_aug.png,0.9720670391061452
01041_wk04.jpg,01041_wk04_zoomblur_i5_aug.png,0.9816391327798754
01041_wk12.jpg,01041_wk12_zoomblur_i5_aug.png,0.9964228959586202
01042_wk00.jpg,01042_wk00_zoomblur_i5_aug.png,0.9972358280906206
01042_wk04.jpg,01042_wk04_2_zoomblur_i5_aug.png,0.45627176788890716
01042_wk04_2.jpg,01042_wk04_zoomblur_i5_aug.png,0.8353470095509782
01042_wk12.jpg,01042_wk12_zoomblur_i5_aug.png,0.8360355865968239
01042_wk16.jpg,01042_wk16_zoomblur_i5_aug.png,0.9043824701195219
01044_wk00.jpg,01044_wk00_2_zoomblur_i5_aug.png,0.6996551166975892
01044_wk00_2.jpg,01044_wk00_zoomblur_i5_aug.png,0.4551462582482651
01044_wk04_2.jpg,01044_wk04_2_zoomblur_i5_aug.png,0.9706146637645083
01044_wk12.jpg,01044_wk12_zoomblur_i5_aug.png,0.9780775716694773
01044_wk16.jpg,01044_wk16_2_zoomblur_i5_aug.png,0.33538289631865986
01044_wk16_2.jpg,01044_wk16_zoomblur_i5_aug.png,0.5553315028534492
01046_wk00.jpg,01046_wk00_2_zoomblur_i5_aug.png,0.9957485914525216
01046_wk00_2.jpg,01046_wk00_zoomblur_i5_aug.png,0.34661282757078066
01046_wk04.jpg,01046_wk04_zoomblur_i5_aug.png,0.9795431315805677
01046_wk12.jpg,01046_wk12_zoomblur_i5_aug.png,0.9391487213997308
01047_wk00.jpg,01047_wk00_2_zoomblur_i5_aug.png,0.5997491045063201
01047_wk00_2.jpg,01047_wk00_zoomblur_i5_aug.png,0.6253347067365912
01047_wk04_2.jpg,01047_wk04_2_zoomblur_i5_aug.png,0.9320557491289199
01047_wk04_3.jpg,01047_wk04_3_zoomblur_i5_aug.png,0.3933290962667041
01047_wk12_2.jpg,01047_wk12_2_zoomblur_i5_aug.png,0.9446707359317701
01047_wk16_3.jpg,01047_wk16_3_zoomblur_i5_aug.png,0.9861536352419686
01052_wk00.jpg,01052_wk00_zoomblur_i5_aug.png,0.7089926529726994
01052_wk12.jpg,01052_wk12_zoomblur_i5_aug.png,0.7871340543309626
01052_wk16.jpg,01052_wk16_zoomblur_i5_aug.png,0.8924657147296019
01061_wk00.jpg,01061_wk00_zoomblur_i5_aug.png,0.6966333310831011
01061_wk12.jpg,01061_wk12_zoomblur_i5_aug.png,0.9545692354836057
01061_wk16.jpg,01061_wk16_zoomblur_i5_aug.png,0.6966527679182374
01063_wk00_2.jpg,01063_wk00_2_zoomblur_i5_aug.png,0.960602021820838
